발표시간,지역,발효시각,해당지역,내용
2024-07-08 22:40,대전·세종·충청남도,(1) 호우경보 해제 : 2024년 07월 08일 22시 40분 / (2) 호우주의보 해제 : 2024년 07월 08일 22시 40분,(1) 호우경보 해제 : 세종 / (2) 호우주의보 해제 : 대전,
2024-07-09 18:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 09일 20시 00분,(1) 호우주의보 발표 : 충청남도(천안. 아산. 예산. 태안. 당진. 서산. 보령. 서천. 홍성),
2024-07-09 21:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 09일 21시 40분,(1) 호우주의보 발표 : 충청남도(논산. 부여. 청양),
2024-07-09 22:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 10일 00시 00분,(1) 호우주의보 발표 : 충청남도(공주. 금산. 계룡). 대전. 세종,
2024-07-09 22:30,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 09일 22시 30분,(1) 호우경보 변경 : 충청남도(청양. 보령. 서천. 홍성),
2024-07-09 22:50,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 09일 22시 50분,(1) 호우경보 변경 : 충청남도(천안. 공주. 아산. 부여. 예산. 태안. 당진. 서산),
2024-07-09 23:20,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 09일 23시 20분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),(1) 강풍주의보 발표 /   o 해제 예고: 10일 오전(09시~12시)
2024-07-10 00:30,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2024년 07월 10일 00시 30분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 10일 오전(09시~12시)
2024-07-10 00:40,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 10일 00시 40분,(1) 호우경보 변경 : 충청남도(논산. 계룡),
2024-07-10 01:10,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 10일 01시 10분,(1) 호우경보 변경 : 충청남도(금산). 대전. 세종,
2024-07-10 02:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 10일 02시 00분,(1) 강풍주의보 발표 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 예산. 계룡). 대전. 세종,(1) 강풍주의보 발표 /   o 해제 예고: 10일 오전(09시~12시)
2024-07-10 04:00,대전·세종·충청남도,(1) 호우경보 해제 : 2024년 07월 10일 04시 00분,(1) 호우경보 해제 : 충청남도(아산. 예산. 태안. 당진. 서산. 홍성),
2024-07-10 04:30,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 10일 06시 00분 / (2) 풍랑주의보 해제 : 2024년 07월 10일 06시 00분,(1) 강풍주의보 해제 : 충청남도(금산 제외). 세종 / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2024-07-10 05:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 10일 05시 00분 / (2) 호우경보 해제 : 2024년 07월 10일 05시 00분,(1) 강풍주의보 해제 : 충청남도(금산). 대전 / (2) 호우경보 해제 : 충청남도(천안. 공주. 부여. 청양. 보령. 서천. 계룡). 대전. 세종,
2024-07-10 06:00,대전·세종·충청남도,(1) 호우경보 해제 : 2024년 07월 10일 06시 00분,(1) 호우경보 해제 : 충청남도(논산. 금산),
2024-07-12 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 12일 10시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 공주. 아산. 부여). 세종,
2024-07-12 22:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 12일 22시 00분,(1) 호우주의보 발표 : 충청남도(논산),
2024-07-12 23:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 12일 23시 00분,(1) 호우주의보 해제 : 충청남도(논산),
2024-07-14 16:15,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 14일 16시 15분,(1) 호우주의보 발표 : 충청남도(공주. 청양),
2024-07-14 16:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 14일 16시 40분,(1) 호우주의보 발표 : 충청남도(홍성),
2024-07-14 17:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 14일 17시 30분,(1) 호우주의보 해제 : 충청남도(공주. 청양),
2024-07-14 18:10,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 14일 18시 10분,(1) 호우주의보 해제 : 충청남도(홍성),
2024-07-15 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 15일 10시 00분,(1) 폭염주의보 발표 : 충청남도(보령. 서천. 홍성),
2024-07-15 17:00,대전·세종·충청남도,(1) 폭염주의보 해제 : 2024년 07월 15일 17시 00분,(1) 폭염주의보 해제 : 충청남도(천안. 공주. 아산. 부여). 세종,
2024-07-15 17:45,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 15일 17시 45분,(1) 호우주의보 발표 : 충청남도(예산),
2024-07-15 19:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 15일 19시 30분 / (2) 호우주의보 해제 : 2024년 07월 15일 19시 30분,(1) 호우주의보 발표 : 충청남도(금산) / (2) 호우주의보 해제 : 충청남도(예산),
2024-07-15 19:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 15일 19시 40분,(1) 호우주의보 발표 : 충청남도(논산). 대전,
2024-07-15 20:50,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 15일 20시 50분,(1) 호우주의보 해제 : 충청남도(논산. 금산). 대전,
2024-07-16 16:00,대전·세종·충청남도,(1) 폭염주의보 해제 : 2024년 07월 16일 16시 00분,(1) 폭염주의보 해제 : 충청남도(보령. 서천. 홍성),
2024-07-16 18:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 19시 00분,(1) 호우주의보 발표 : 충청남도(태안. 보령. 서천),
2024-07-16 18:55,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 18시 55분,(1) 호우주의보 발표 : 충청남도(논산. 부여),
2024-07-16 19:20,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 19시 20분,(1) 호우주의보 발표 : 충청남도(공주. 청양. 홍성. 계룡). 대전. 세종,
2024-07-16 19:40,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 16일 19시 40분,(1) 호우경보 변경 : 충청남도(청양. 보령),
2024-07-16 19:50,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 16일 19시 50분,(1) 호우경보 변경 : 충청남도(부여. 서천),
2024-07-16 20:20,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 20시 20분 / (2) 호우경보 변경 : 2024년 07월 16일 20시 20분,(1) 호우주의보 발표 : 충청남도(금산) / (2) 호우경보 변경 : 충청남도(논산. 계룡),
2024-07-16 21:00,대전·세종·충청남도,(1) 호우주의보 변경 : 2024년 07월 16일 21시 00분,(1) 호우주의보 변경 : 충청남도(부여. 청양. 보령. 서천),
2024-07-16 21:20,대전·세종·충청남도,(1) 호우주의보 변경 : 2024년 07월 16일 21시 20분,(1) 호우주의보 변경 : 충청남도(논산. 계룡),
2024-07-16 22:50,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 22시 50분,(1) 호우주의보 발표 : 충청남도(당진. 서산),
2024-07-16 23:10,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 16일 23시 10분,(1) 호우주의보 발표 : 충청남도(천안. 아산. 예산),
2024-07-17 00:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 17일 00시 30분,(1) 호우주의보 해제 : 충청남도(논산. 금산),
2024-07-17 00:40,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 17일 00시 40분,(1) 호우경보 변경 : 충청남도(천안. 아산),
2024-07-17 01:40,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 17일 01시 40분 / (2) 호우주의보 변경 : 2024년 07월 17일 01시 40분,(1) 호우주의보 해제 : 충청남도(공주. 부여. 청양. 보령. 서천. 홍성. 계룡). 대전 / (2) 호우주의보 변경 : 충청남도(천안. 아산),
2024-07-17 02:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 17일 02시 30분,(1) 호우주의보 해제 : 충청남도(천안). 세종,
2024-07-17 03:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 17일 03시 30분,(1) 호우주의보 해제 : 충청남도(아산. 예산. 태안. 당진. 서산),
2024-07-17 11:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 17일 14시 00분 / (2) 풍랑주의보 발표 : 2024년 07월 17일 14시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 18일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 18일 오전(09시~12시)
2024-07-18 02:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 18일 02시 30분 / (2) 호우주의보 발표 : 2024년 07월 18일 03시 30분,(1) 호우주의보 발표 : 충청남도(태안. 당진. 서산. 홍성) / (2) 호우주의보 발표 : 충청남도(천안. 아산. 예산),
2024-07-18 05:30,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 18일 05시 30분,(1) 호우경보 변경 : 충청남도(태안. 당진. 서산),
2024-07-18 08:05,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 18일 09시 00분,(1) 호우주의보 발표 : 충청남도(공주. 부여. 청양. 보령. 서천),
2024-07-18 08:30,대전·세종·충청남도,(1) 강풍주의보 연장 : 2024년 07월 18일 08시 30분 / (2) 풍랑주의보 연장 : 2024년 07월 18일 08시 30분,(1) 강풍주의보 연장 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 연장 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 연장 /   o 해제 예고: 18일 저녁(18시~21시) / (2) 풍랑주의보 연장 /   o 해제 예고: 18일 저녁(18시~21시)
2024-07-18 09:15,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 18일 09시 15분,(1) 호우경보 변경 : 충청남도(아산. 예산),
2024-07-18 10:20,대전·세종·충청남도,(1) 호우경보 변경 : 2024년 07월 18일 10시 20분,(1) 호우경보 변경 : 충청남도(천안),
2024-07-18 10:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 18일 10시 30분,(1) 호우주의보 발표 : 세종,
2024-07-18 11:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 18일 11시 40분,(1) 호우주의보 발표 : 충청남도(논산. 금산. 계룡). 대전,
2024-07-18 13:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 18일 13시 00분,(1) 호우주의보 해제 : 충청남도(부여. 청양. 보령. 서천),
2024-07-18 14:00,대전·세종·충청남도,(1) 호우경보 해제 : 2024년 07월 18일 14시 00분 / (2) 호우주의보 해제 : 2024년 07월 18일 14시 00분,(1) 호우경보 해제 : 충청남도(태안) / (2) 호우주의보 해제 : 충청남도(논산. 금산. 계룡). 대전,
2024-07-18 15:20,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 18일 15시 20분 / (2) 호우경보 해제 : 2024년 07월 18일 15시 20분 / (3) 호우주의보 해제 : 2024년 07월 18일 15시 20분,(1) 강풍주의보 발표 : 충청남도(논산. 계룡). 대전 / (2) 호우경보 해제 : 충청남도(천안. 아산. 예산. 당진. 서산) / (3) 호우주의보 해제 : 충청남도(공주. 홍성). 세종,(1) 강풍주의보 발표 /   o 해제 예고: 18일 저녁(18시~21시)
2024-07-18 15:55,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2024년 07월 18일 16시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 가로림만·당진 평수구역. 안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2024-07-18 16:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 18일 18시 00분 / (2) 풍랑주의보 해제 : 2024년 07월 18일 18시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2024-07-18 18:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 18일 18시 00분,(1) 강풍주의보 해제 : 충청남도(논산. 계룡). 대전,
2024-07-20 07:10,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 20일 07시 10분,(1) 호우주의보 발표 : 충청남도(부여. 서천),
2024-07-20 09:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 20일 09시 30분,(1) 호우주의보 해제 : 충청남도(부여. 서천),
2024-07-20 14:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 20일 14시 00분,(1) 폭염주의보 발표 : 충청남도(아산). 대전. 세종,
2024-07-20 19:40,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 20일 19시 40분 / (2) 풍랑주의보 발표 : 2024년 07월 20일 19시 40분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 21일 아침(06시~09시) / (2) 풍랑주의보 발표 /   o 해제 예고: 21일 아침(06시~09시)
2024-07-21 00:30,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 21일 00시 30분,(1) 강풍주의보 발표 : 충청남도(아산. 예산),(1) 강풍주의보 발표 /   o 해제 예고: 21일 아침(06시~09시)
2024-07-21 06:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 21일 06시 00분 / (2) 풍랑주의보 해제 : 2024년 07월 21일 06시 00분,(1) 강풍주의보 해제 : 충청남도(아산. 예산. 태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2024-07-21 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 21일 10시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 공주. 논산. 부여. 청양. 당진. 홍성),
2024-07-22 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 22일 10시 00분,(1) 폭염주의보 발표 : 충청남도(금산. 예산. 서산. 보령. 서천. 계룡),
2024-07-22 20:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2024년 07월 22일 21시 00분 / (2) 풍랑주의보 발표 : 2024년 07월 22일 21시 00분,(1) 강풍주의보 발표 : 충청남도(아산. 예산. 태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 23일 낮(12시~15시) / (2) 풍랑주의보 발표 /   o 해제 예고: 23일 낮(12시~15시)
2024-07-23 05:50,대전·세종·충청남도,(1) 호우주의보 발표 : 2024년 07월 23일 05시 50분,(1) 호우주의보 발표 : 충청남도(태안. 당진. 서산),
2024-07-23 10:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2024년 07월 23일 10시 00분 / (2) 풍랑주의보 해제 : 2024년 07월 23일 10시 00분,(1) 강풍주의보 해제 : 충청남도(아산. 예산. 태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2024-07-23 14:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2024년 07월 23일 14시 00분,(1) 호우주의보 해제 : 충청남도(태안. 당진. 서산),
2024-07-24 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2024년 07월 24일 10시 00분 / (2) 폭염경보 변경 : 2024년 07월 24일 10시 00분,(1) 폭염주의보 발표 : 충청남도(태안) / (2) 폭염경보 변경 : 충청남도(공주. 아산. 논산. 부여. 청양). 대전. 세종,
2024-07-25 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2024년 07월 25일 10시 00분,(1) 폭염경보 변경 : 충청남도(천안),
2024-07-26 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2024년 07월 26일 10시 00분,(1) 폭염경보 변경 : 충청남도(예산. 당진. 보령. 서천. 홍성. 계룡),
2024-07-28 17:00,대전·세종·충청남도,(1) 폭염주의보 변경 : 2024년 07월 28일 17시 00분,(1) 폭염주의보 변경 : 충청남도(보령. 서천),
2024-07-29 10:00,대전·세종·충청남도,(1) 폭염주의보 변경 : 2024년 07월 29일 10시 00분,(1) 폭염주의보 변경 : 충청남도(계룡),
